ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Day_Nom,Month_Nom,Year,Time,Time_Nom,Formatted_Reading_Time,Status,Status_Nom
11281,1379,91.0,31.85000038,42.81999969,1012.780029,0.100000001,216.0,233.0,One,28,1,Twenty-Eight,One,2024,18,Night,01-28,1,Very Bad
11282,1380,90.0,30.94000053,47.68999863,1013.450012,0.25,321.0,233.0,One,28,1,Twenty-Eight,One,2024,19,Night,01-28,1,Very Bad
11283,1381,85.0,30.07999992,49.70000076,1013.919983,0.050000001,300.0,233.0,One,28,1,Twenty-Eight,One,2024,20,Night,01-28,1,Very Bad
11284,1382,81.0,29.23999977,51.31999969,1014.72998,0.0,360.0,232.0,One,28,1,Twenty-Eight,One,2024,21,Night,01-28,1,Very Bad
11285,1383,92.0,28.38999939,56.20999908,1015.340027,0.0,360.0,230.0,One,28,1,Twenty-Eight,One,2024,22,Night,01-28,1,Very Bad
11286,1384,128.0,27.87000084,58.81999969,1015.580017,1.190000057,360.0,229.0,One,28,1,Twenty-Eight,One,2024,23,Night,01-28,1,Very Bad
11287,1385,141.0,27.45000076,60.84000015,1015.280029,2.539999962,314.0,228.0,Two,29,1,Twenty-Nine,One,2024,0,Night,01-29,1,Very Bad
11288,1386,129.0,27.55999947,59.02999878,1015.200012,0.170000002,307.0,227.0,Two,29,1,Twenty-Nine,One,2024,1,Night,01-29,1,Very Bad
11289,1387,119.0,27.10000038,59.70000076,1014.909973,0.129999995,216.0,227.0,Two,29,1,Twenty-Nine,One,2024,2,Night,01-29,1,Very Bad
11290,1388,82.0,27.32999992,56.66999817,1014.409973,0.219999999,360.0,225.0,Two,29,1,Twenty-Nine,One,2024,3,Night,01-29,1,Very Bad
11291,1389,60.0,27.31999969,53.47000122,1014.090027,0.230000004,360.0,222.0,Two,29,1,Twenty-Nine,One,2024,4,Night,01-29,1,Very Bad
11292,1390,55.0,27.15999985,52.95999908,1014.210022,0.439999998,360.0,220.0,Two,29,1,Twenty-Nine,One,2024,5,Night,01-29,1,Very Bad
11293,1391,59.0,26.86000061,54.72999954,1014.630005,0.629999995,218.0,218.0,Two,29,1,Twenty-Nine,One,2024,6,Day,01-29,1,Very Bad
11294,1392,55.0,26.67000008,54.84999847,1015.309998,0.200000003,310.0,214.0,Two,29,1,Twenty-Nine,One,2024,7,Day,01-29,1,Very Bad
11295,1393,57.0,26.57999992,56.27999878,1016.179993,0.090000004,307.0,210.0,Two,29,1,Twenty-Nine,One,2024,8,Day,01-29,1,Very Bad
11296,1394,49.0,27.29000092,53.93000031,1017.039978,0.389999986,306.0,207.0,Two,29,1,Twenty-Nine,One,2024,9,Day,01-29,1,Very Bad
11297,1395,40.0,28.52000046,49.29000092,1017.25,0.910000026,308.0,205.0,Two,29,1,Twenty-Nine,One,2024,10,Day,01-29,1,Very Bad
11298,1396,41.0,29.65999985,46.34000015,1016.789978,0.99000001,218.0,205.0,Two,29,1,Twenty-Nine,One,2024,11,Day,01-29,1,Very Bad
11299,1397,56.0,29.90999985,46.06999969,1015.919983,1.179999948,309.0,205.0,Two,29,1,Twenty-Nine,One,2024,12,Day,01-29,1,Very Bad
11300,1398,63.0,30.89999962,43.59000015,1014.880005,0.529999971,360.0,204.0,Two,29,1,Twenty-Nine,One,2024,13,Day,01-29,1,Very Bad
11301,1399,34.0,31.54000092,42.20999908,1013.840027,1.0,308.0,202.0,Two,29,1,Twenty-Nine,One,2024,13,Day,01-29,1,Very Bad
11302,1400,68.0,31.81999969,41.52000046,1013.469971,0.419999987,140.0,202.0,Two,29,1,Twenty-Nine,One,2024,14,Day,01-29,1,Very Bad
11303,1401,64.0,33.13999939,38.61000061,1012.539978,0.389999986,0.0,201.0,Two,29,1,Twenty-Nine,One,2024,15,Day,01-29,1,Very Bad
11304,1402,61.0,33.81000137,37.02000046,1011.679993,0.289999992,310.0,200.0,Two,29,1,Twenty-Nine,One,2024,16,Day,01-29,2,Bad
11305,1403,64.0,32.68000031,39.13999939,1011.599976,0.280000001,311.0,197.0,Two,29,1,Twenty-Nine,One,2024,17,Day,01-29,2,Bad
11306,1404,65.0,32.40999985,39.33000183,1011.919983,0.209999993,308.0,194.0,Two,29,1,Twenty-Nine,One,2024,18,Night,01-29,2,Bad
11307,1405,69.0,30.71999931,44.52999878,1012.429993,0.150000006,360.0,192.0,Two,29,1,Twenty-Nine,One,2024,19,Night,01-29,2,Bad
11308,1406,95.0,29.59000015,49.72999954,1013.059998,0.07,216.0,194.0,Two,29,1,Twenty-Nine,One,2024,20,Night,01-29,2,Bad
11309,1407,107.0,29.10000038,52.65999985,1013.960022,0.0,216.0,196.0,Two,29,1,Twenty-Nine,One,2024,21,Night,01-29,2,Bad
11310,1408,123.0,28.80999947,54.50999832,1014.580017,0.0,215.0,195.0,Two,29,1,Twenty-Nine,One,2024,22,Night,01-29,2,Bad
11311,1409,117.0,28.36000061,56.90999985,1015.01001,0.0,217.0,192.0,Two,29,1,Twenty-Nine,One,2024,23,Night,01-29,2,Bad
11312,1410,123.0,28.30999947,58.63000107,1015.0,0.400000006,0.0,192.0,Three,30,1,Thirty,One,2024,0,Night,01-30,2,Bad
11313,1411,125.0,27.95000076,62.52999878,1014.77002,0.239999995,0.0,192.0,Three,30,1,Thirty,One,2024,1,Night,01-30,2,Bad
11314,1412,136.0,27.63999939,63.95999908,1014.26001,0.180000007,66.0,198.0,Three,30,1,Thirty,One,2024,2,Night,01-30,2,Bad
11315,1413,191.0,27.45999908,65.19000244,1013.849976,0.349999994,218.0,205.0,Three,30,1,Thirty,One,2024,3,Night,01-30,1,Very Bad
11316,1414,142.0,27.12000084,65.73000336,1013.309998,0.0,316.0,208.0,Three,30,1,Thirty,One,2024,4,Night,01-30,1,Very Bad
11317,1415,147.0,26.92000008,64.98000336,1013.359985,0.319999993,202.0,212.0,Three,30,1,Thirty,One,2024,5,Night,01-30,1,Very Bad
11318,1416,150.0,26.38999939,68.16999817,1013.669983,0.129999995,309.0,216.0,Three,30,1,Thirty,One,2024,6,Day,01-30,1,Very Bad
11319,1417,157.0,26.02000046,69.80000305,1014.070007,0.0,307.0,220.0,Three,30,1,Thirty,One,2024,7,Day,01-30,1,Very Bad
11320,1418,159.0,26.76000023,67.02999878,1014.869995,0.01,309.0,225.0,Three,30,1,Thirty,One,2024,8,Day,01-30,1,Very Bad
11321,1419,165.0,28.62999916,60.65999985,1015.299988,0.170000002,360.0,230.0,Three,30,1,Thirty,One,2024,9,Day,01-30,1,Very Bad
11322,1420,118.0,31.30999947,53.45999908,1015.799988,0.090000004,309.0,233.0,Three,30,1,Thirty,One,2024,10,Day,01-30,1,Very Bad
11323,1421,86.0,32.38999939,50.13000107,1015.640015,0.230000004,310.0,234.0,Three,30,1,Thirty,One,2024,11,Day,01-30,1,Very Bad
11324,1422,75.0,32.93999863,48.88000107,1015.0,0.129999995,216.0,235.0,Three,30,1,Thirty,One,2024,12,Day,01-30,1,Very Bad
11325,1423,93.0,32.74000168,47.66999817,1013.969971,0.180000007,308.0,237.0,Three,30,1,Thirty,One,2024,13,Day,01-30,1,Very Bad
11326,1424,162.0,30.93000031,53.06000137,1012.929993,0.330000013,216.0,241.0,Three,30,1,Thirty,One,2024,14,Day,01-30,1,Very Bad
11327,1425,180.0,31.40999985,52.52999878,1011.929993,0.439999998,64.0,246.0,Three,30,1,Thirty,One,2024,15,Day,01-30,1,Very Bad
11328,1426,159.0,31.64999962,51.50999832,1011.559998,0.219999999,216.0,250.0,Three,30,1,Thirty,One,2024,16,Day,01-30,1,Very Bad
11329,1427,86.0,32.88000107,43.5,1011.590027,0.029999999,306.0,251.0,Three,30,1,Thirty,One,2024,17,Day,01-30,1,Very Bad
11330,1428,153.0,30.77000046,54.06000137,1012.169983,0.219999999,0.0,255.0,Three,30,1,Thirty,One,2024,18,Night,01-30,1,Very Bad
11331,1429,168.0,29.77000046,59.63999939,1012.880005,0.170000002,140.0,259.0,Three,30,1,Thirty,One,2024,19,Night,01-30,1,Very Bad
11332,1430,178.0,29.15999985,62.97000122,1013.710022,0.270000011,63.0,262.0,Three,30,1,Thirty,One,2024,20,Night,01-30,1,Very Bad
11333,1431,177.0,28.90999985,63.59999847,1014.530029,0.289999992,0.0,265.0,Three,30,1,Thirty,One,2024,21,Night,01-30,1,Very Bad
11334,1432,200.0,28.46999931,65.91000366,1015.280029,0.5,0.0,269.0,Three,30,1,Thirty,One,2024,22,Night,01-30,1,Very Bad
11335,1433,132.0,27.17000008,66.12999725,1015.609985,0.519999981,141.0,269.0,Three,30,1,Thirty,One,2024,23,Night,01-30,1,Very Bad
11336,1434,109.0,26.19000053,65.40000153,1015.609985,0.469999999,0.0,269.0,Four,31,1,Thirty-One,One,2024,0,Night,01-31,1,Very Bad
11337,1435,120.0,25.54000092,70.09999847,1015.219971,0.300000012,65.0,268.0,Four,31,1,Thirty-One,One,2024,1,Night,01-31,1,Very Bad
11338,1436,128.0,25.23999977,72.05000305,1014.710022,0.25999999,0.0,268.0,Four,31,1,Thirty-One,One,2024,2,Night,01-31,1,Very Bad
11339,1437,109.0,25.0,73.80000305,1014.26001,0.270000011,308.0,265.0,Four,31,1,Thirty-One,One,2024,3,Night,01-31,1,Very Bad
11340,1438,108.0,24.47999954,76.56999969,1013.929993,0.219999999,309.0,263.0,Four,31,1,Thirty-One,One,2024,4,Night,01-31,1,Very Bad
11341,1439,114.0,24.20000076,78.91999817,1014.130005,0.140000001,142.0,262.0,Four,31,1,Thirty-One,One,2024,5,Night,01-31,1,Very Bad
11342,1440,110.0,24.04999924,81.05999756,1014.330017,0.150000006,360.0,260.0,Four,31,1,Thirty-One,One,2024,6,Day,01-31,1,Very Bad
11343,1441,119.0,24.11000061,82.15000153,1014.659973,0.209999993,307.0,259.0,Four,31,1,Thirty-One,One,2024,7,Day,01-31,1,Very Bad
11344,1442,122.0,24.54000092,80.19999695,1015.140015,0.25999999,0.0,257.0,Four,31,1,Thirty-One,One,2024,8,Day,01-31,1,Very Bad
11345,1443,110.0,27.18000031,66.20999908,1016.299988,0.379999995,142.0,255.0,Four,31,1,Thirty-One,One,2024,10,Day,01-31,1,Very Bad
11346,1444,108.0,28.76000023,59.86000061,1016.070007,0.439999998,0.0,254.0,Four,31,1,Thirty-One,One,2024,11,Day,01-31,1,Very Bad
11347,1445,106.0,30.42000008,53.81000137,1015.200012,0.529999971,310.0,255.0,Four,31,1,Thirty-One,One,2024,12,Day,01-31,1,Very Bad
11348,1446,95.0,31.62999916,50.02000046,1013.909973,0.550000012,309.0,256.0,Four,31,1,Thirty-One,One,2024,13,Day,01-31,1,Very Bad
11349,1447,97.0,32.33000183,47.56999969,1012.640015,0.550000012,306.0,256.0,Four,31,1,Thirty-One,One,2024,14,Day,01-31,1,Very Bad
11350,1448,103.0,33.02000046,45.68000031,1011.52002,0.289999992,360.0,254.0,Four,31,1,Thirty-One,One,2024,15,Day,01-31,1,Very Bad
11351,1449,106.0,32.75999832,46.65999985,1010.820007,0.25,309.0,251.0,Four,31,1,Thirty-One,One,2024,16,Day,01-31,1,Very Bad
11352,1450,108.0,32.54999924,47.29000092,1010.75,0.289999992,63.0,248.0,Four,31,1,Thirty-One,One,2024,17,Day,01-31,1,Very Bad
11353,1451,108.0,32.13999939,49.79999924,1011.02002,0.150000006,140.0,249.0,Four,31,1,Thirty-One,One,2024,18,Night,01-31,1,Very Bad
11354,1452,118.0,30.51000023,56.81999969,1011.409973,0.280000001,307.0,248.0,Four,31,1,Thirty-One,One,2024,19,Night,01-31,1,Very Bad
11355,1453,129.0,29.40999985,60.61999893,1011.940002,0.360000014,360.0,246.0,Four,31,1,Thirty-One,One,2024,20,Night,01-31,1,Very Bad
11356,1454,128.0,28.81999969,64.90000153,1012.789978,0.0,217.0,244.0,Four,31,1,Thirty-One,One,2024,21,Night,01-31,1,Very Bad
11357,1455,107.0,28.37000084,69.84999847,1013.359985,0.620000005,307.0,241.0,Four,31,1,Thirty-One,One,2024,22,Night,01-31,1,Very Bad
11358,1456,102.0,27.76000023,77.56999969,1013.880005,0.439999998,217.0,237.0,Five,1,2,One,Two,2024,0,Night,02-01,1,Very Bad
11359,1457,101.0,27.42000008,80.45999908,1013.789978,0.460000008,142.0,236.0,Five,1,2,One,Two,2024,1,Night,02-01,1,Very Bad
11360,1458,103.0,26.98999977,83.98000336,1013.25,0.0,212.0,236.0,Five,1,2,One,Two,2024,2,Night,02-01,1,Very Bad
11361,1459,111.0,26.68000031,86.59999847,1012.840027,0.0,216.0,235.0,Five,1,2,One,Two,2024,3,Night,02-01,1,Very Bad
11362,1460,101.0,26.32999992,89.25,1012.570007,0.0,218.0,234.0,Five,1,2,One,Two,2024,4,Night,02-01,1,Very Bad
11363,1461,96.0,26.12999916,91.91000366,1012.940002,0.0,216.0,234.0,Five,1,2,One,Two,2024,5,Night,02-01,1,Very Bad
11364,1462,89.0,26.20000076,91.25,1013.51001,0.0,216.0,233.0,Five,1,2,One,Two,2024,6,Day,02-01,1,Very Bad
11365,1463,90.0,26.35000038,90.56999969,1014.200012,0.0,217.0,232.0,Five,1,2,One,Two,2024,7,Day,02-01,1,Very Bad
11366,1464,94.0,26.95000076,89.36000061,1015.02002,0.0,216.0,231.0,Five,1,2,One,Two,2024,8,Day,02-01,1,Very Bad
11367,1465,65.0,29.11000061,76.90000153,1015.859985,0.170000002,360.0,229.0,Five,1,2,One,Two,2024,9,Day,02-01,1,Very Bad
11368,1466,50.0,32.09000015,61.22000122,1016.299988,0.239999995,217.0,226.0,Five,1,2,One,Two,2024,10,Day,02-01,1,Very Bad
11369,1467,41.0,33.02000046,53.65999985,1016.140015,0.280000001,307.0,223.0,Five,1,2,One,Two,2024,11,Day,02-01,1,Very Bad
11370,1468,40.0,33.29000092,51.86999893,1015.309998,0.300000012,308.0,220.0,Five,1,2,One,Two,2024,12,Day,02-01,1,Very Bad
11371,1469,38.0,34.09999847,47.54999924,1014.080017,0.340000004,310.0,217.0,Five,1,2,One,Two,2024,13,Day,02-01,1,Very Bad
11372,1470,36.0,35.43000031,42.86999893,1012.98999,0.400000006,308.0,215.0,Five,1,2,One,Two,2024,14,Day,02-01,1,Very Bad
11373,1471,35.0,34.68999863,43.04999924,1011.960022,0.319999993,360.0,212.0,Five,1,2,One,Two,2024,15,Day,02-01,1,Very Bad
11374,1472,36.0,34.31999969,44.47000122,1011.280029,0.25999999,360.0,210.0,Five,1,2,One,Two,2024,16,Day,02-01,1,Very Bad
11375,1473,35.0,33.54999924,47.36999893,1011.280029,0.400000006,218.0,207.0,Five,1,2,One,Two,2024,17,Day,02-01,1,Very Bad
11376,1474,32.0,31.53000069,57.86999893,1011.440002,0.270000011,65.0,203.0,Five,1,2,One,Two,2024,18,Night,02-01,1,Very Bad
11377,1475,34.0,28.72999954,78.90000153,1012.27002,0.219999999,307.0,200.0,Five,1,2,One,Two,2024,20,Night,02-01,1,Very Bad
11378,1476,40.0,28.54999924,81.13999939,1013.049988,0.409999996,308.0,193.0,Five,1,2,One,Two,2024,21,Night,02-01,2,Bad
11379,1477,51.0,28.38999939,83.62000275,1013.619995,0.189999998,0.0,184.0,Five,1,2,One,Two,2024,22,Night,02-01,2,Bad
11380,1478,49.0,28.11000061,85.06999969,1013.48999,0.270000011,307.0,175.0,Five,1,2,One,Two,2024,23,Night,02-01,2,Bad
11381,1479,39.0,27.80999947,86.44999695,1013.559998,0.150000006,306.0,168.0,Six,2,2,Two,Two,2024,0,Night,02-02,2,Bad
11382,1480,37.0,27.59000015,88.23999786,1013.400024,0.150000006,217.0,161.0,Six,2,2,Two,Two,2024,1,Night,02-02,2,Bad
11383,1481,35.0,27.31999969,89.55000305,1012.98999,0.100000001,217.0,153.0,Six,2,2,Two,Two,2024,2,Night,02-02,2,Bad
11384,1482,34.0,27.04000092,90.38999939,1012.409973,0.059999999,140.0,146.0,Six,2,2,Two,Two,2024,3,Night,02-02,2,Bad
11385,1483,33.0,26.76000023,91.51999664,1012.039978,0.01,0.0,137.0,Six,2,2,Two,Two,2024,4,Night,02-02,2,Bad
11386,1484,34.0,26.63999939,92.55999756,1012.0,0.140000001,63.0,130.0,Six,2,2,Two,Two,2024,5,Night,02-02,2,Bad
11387,1485,34.0,26.97999954,90.40000153,1012.5,0.029999999,218.0,123.0,Six,2,2,Two,Two,2024,6,Day,02-02,2,Bad
11388,1486,42.0,27.10000038,87.68000031,1012.890015,0.239999995,360.0,118.0,Six,2,2,Two,Two,2024,7,Day,02-02,2,Bad
11389,1487,45.0,27.54999924,85.87999725,1013.5,0.100000001,217.0,113.0,Six,2,2,Two,Two,2024,8,Day,02-02,2,Bad
11390,1488,38.0,29.73999977,73.25,1014.200012,0.200000003,218.0,107.0,Six,2,2,Two,Two,2024,9,Day,02-02,2,Bad
11391,1489,39.0,31.72999954,59.70000076,1014.789978,0.189999998,218.0,104.0,Six,2,2,Two,Two,2024,10,Day,02-02,2,Bad
11392,1490,42.0,33.43000031,52.56000137,1014.75,0.409999996,308.0,103.0,Six,2,2,Two,Two,2024,11,Day,02-02,2,Bad
11393,1491,43.0,34.88000107,46.33000183,1013.890015,0.25999999,308.0,103.0,Six,2,2,Two,Two,2024,12,Day,02-02,2,Bad
11394,1492,42.0,35.65000153,44.04000092,1012.940002,0.49000001,63.0,103.0,Six,2,2,Two,Two,2024,13,Day,02-02,2,Bad
11395,1493,39.0,36.06999969,40.81000137,1011.849976,0.419999987,141.0,103.0,Six,2,2,Two,Two,2024,14,Day,02-02,2,Bad
11396,1494,38.0,36.18999863,39.47000122,1010.690002,0.439999998,142.0,104.0,Six,2,2,Two,Two,2024,15,Day,02-02,2,Bad
11397,1495,39.0,35.36999893,39.86000061,1009.98999,0.319999993,308.0,104.0,Six,2,2,Two,Two,2024,16,Day,02-02,2,Bad
11398,1496,39.0,34.15999985,45.06000137,1009.809998,0.289999992,0.0,104.0,Six,2,2,Two,Two,2024,17,Day,02-02,2,Bad
11399,1497,36.0,32.16999817,54.33000183,1009.919983,0.310000002,218.0,104.0,Six,2,2,Two,Two,2024,18,Night,02-02,2,Bad
11400,1498,35.0,30.17000008,63.79000092,1010.570007,0.579999983,63.0,105.0,Six,2,2,Two,Two,2024,19,Night,02-02,2,Bad
11401,1499,32.0,28.88999939,77.80999756,1011.849976,0.219999999,309.0,105.0,Six,2,2,Two,Two,2024,21,Night,02-02,2,Bad
11402,1500,31.0,28.63999939,82.16000366,1012.169983,0.200000003,307.0,104.0,Six,2,2,Two,Two,2024,22,Night,02-02,2,Bad
11403,1501,36.0,28.38999939,85.40000153,1012.559998,0.170000002,307.0,102.0,Six,2,2,Two,Two,2024,23,Night,02-02,2,Bad
11404,1502,29.0,28.18000031,87.18000031,1012.630005,0.119999997,307.0,99.0,Seven,3,2,Three,Two,2024,0,Night,02-03,3,Moderate
11405,1503,31.0,27.95999908,88.43000031,1012.640015,0.140000001,63.0,97.0,Seven,3,2,Three,Two,2024,1,Night,02-03,3,Moderate
11406,1504,33.0,27.80999947,88.88999939,1012.440002,0.090000004,360.0,97.0,Seven,3,2,Three,Two,2024,2,Night,02-03,3,Moderate
11407,1505,34.0,27.65999985,90.51999664,1012.109985,0.270000011,64.0,96.0,Seven,3,2,Three,Two,2024,3,Night,02-03,3,Moderate
11408,1506,35.0,27.43000031,92.54000092,1011.950012,0.01,63.0,97.0,Seven,3,2,Three,Two,2024,4,Night,02-03,3,Moderate
11409,1507,38.0,27.23999977,93.98000336,1012.059998,0.0,71.0,97.0,Seven,3,2,Three,Two,2024,5,Night,02-03,3,Moderate
11410,1508,45.0,27.13999939,94.48000336,1012.48999,0.0,216.0,99.0,Seven,3,2,Three,Two,2024,6,Day,02-03,3,Moderate
11411,1509,51.0,27.12000084,94.19000244,1013.090027,0.0,309.0,102.0,Seven,3,2,Three,Two,2024,7,Day,02-03,2,Bad
11412,1510,56.0,27.80999947,90.75,1013.859985,0.090000004,216.0,104.0,Seven,3,2,Three,Two,2024,8,Day,02-03,2,Bad
11413,1511,48.0,29.67000008,78.81999969,1014.469971,0.219999999,360.0,104.0,Seven,3,2,Three,Two,2024,9,Day,02-03,2,Bad
11414,1512,40.0,32.22999954,64.43000031,1014.919983,0.209999993,65.0,104.0,Seven,3,2,Three,Two,2024,10,Day,02-03,2,Bad
11415,1513,40.0,34.09999847,55.33000183,1014.840027,0.200000003,141.0,104.0,Seven,3,2,Three,Two,2024,11,Day,02-03,2,Bad
11416,1514,41.0,35.18999863,50.81000137,1014.070007,0.170000002,305.0,104.0,Seven,3,2,Three,Two,2024,12,Day,02-03,2,Bad
11417,1515,39.0,35.79000092,49.27999878,1013.0,0.310000002,360.0,104.0,Seven,3,2,Three,Two,2024,13,Day,02-03,2,Bad
11418,1516,38.0,36.29999924,48.27999878,1011.869995,0.209999993,311.0,103.0,Seven,3,2,Three,Two,2024,14,Day,02-03,2,Bad
11419,1517,36.0,35.63000107,49.0,1010.780029,0.340000004,308.0,103.0,Seven,3,2,Three,Two,2024,15,Day,02-03,2,Bad
11420,1518,36.0,36.02999878,45.56999969,1010.099976,0.330000013,0.0,103.0,Seven,3,2,Three,Two,2024,16,Day,02-03,2,Bad
11421,1519,35.0,34.29000092,49.99000168,1009.950012,0.25,0.0,102.0,Seven,3,2,Three,Two,2024,17,Day,02-03,2,Bad
11422,1520,39.0,32.02999878,60.29000092,1010.090027,0.150000006,141.0,102.0,Seven,3,2,Three,Two,2024,18,Night,02-03,2,Bad
11423,1521,42.0,29.31999969,75.51000214,1011.440002,0.180000007,218.0,103.0,Seven,3,2,Three,Two,2024,20,Night,02-03,2,Bad
11424,1522,41.0,28.96999931,80.37000275,1011.940002,0.150000006,305.0,104.0,Seven,3,2,Three,Two,2024,21,Night,02-03,2,Bad
11425,1523,39.0,28.79000092,83.19000244,1012.549988,0.109999999,360.0,104.0,Seven,3,2,Three,Two,2024,22,Night,02-03,2,Bad
11426,1524,41.0,28.60000038,84.51000214,1012.76001,0.02,0.0,105.0,Seven,3,2,Three,Two,2024,23,Night,02-03,2,Bad
11427,1525,40.0,28.45000076,84.58999634,1012.73999,0.059999999,307.0,106.0,One,4,2,Four,Two,2024,0,Night,02-04,2,Bad
11428,1526,50.0,28.26000023,85.5,1012.72998,0.07,217.0,108.0,One,4,2,Four,Two,2024,1,Night,02-04,2,Bad
11429,1527,42.0,28.04999924,87.33999634,1012.289978,0.050000001,305.0,109.0,One,4,2,Four,Two,2024,2,Night,02-04,2,Bad
11430,1528,40.0,27.95000076,87.97000122,1012.099976,0.039999999,218.0,110.0,One,4,2,Four,Two,2024,3,Night,02-04,2,Bad
11431,1529,41.0,28.10000038,87.06999969,1012.030029,0.0,217.0,111.0,One,4,2,Four,Two,2024,4,Night,02-04,2,Bad
11432,1530,44.0,27.95999908,88.08999634,1012.27002,0.0,360.0,112.0,One,4,2,Four,Two,2024,5,Night,02-04,2,Bad
11433,1531,46.0,27.69000053,91.12999725,1012.650024,0.170000002,309.0,113.0,One,4,2,Four,Two,2024,6,Day,02-04,2,Bad
11434,1532,46.0,27.51000023,94.30000305,1013.25,0.219999999,217.0,113.0,One,4,2,Four,Two,2024,7,Day,02-04,2,Bad
11435,1533,51.0,28.93000031,87.69000244,1014.030029,0.050000001,218.0,113.0,One,4,2,Four,Two,2024,8,Day,02-04,2,Bad
11436,1534,45.0,32.29999924,61.45999908,1015.590027,0.200000003,360.0,112.0,One,4,2,Four,Two,2024,10,Day,02-04,2,Bad
11437,1535,40.0,33.43999863,49.83000183,1015.359985,0.230000004,309.0,111.0,One,4,2,Four,Two,2024,11,Day,02-04,2,Bad
11438,1536,35.0,34.02999878,42.86999893,1014.440002,0.360000014,67.0,110.0,One,4,2,Four,Two,2024,12,Day,02-04,2,Bad
11439,1537,31.0,34.65000153,38.13999939,1013.359985,0.460000008,0.0,109.0,One,4,2,Four,Two,2024,13,Day,02-04,2,Bad
11440,1538,26.0,35.06000137,34.02000046,1012.109985,0.449999988,63.0,108.0,One,4,2,Four,Two,2024,14,Day,02-04,2,Bad
11441,1539,34.0,34.90000153,42.00999832,1010.950012,0.439999998,306.0,107.0,One,4,2,Four,Two,2024,15,Day,02-04,2,Bad
11442,1540,39.0,35.66999817,45.75999832,1010.340027,0.230000004,217.0,107.0,One,4,2,Four,Two,2024,16,Day,02-04,2,Bad
11443,1541,37.0,34.91999817,49.18999863,1010.22998,0.159999996,63.0,107.0,One,4,2,Four,Two,2024,17,Day,02-04,2,Bad
11444,1542,39.0,33.18000031,54.84999847,1010.429993,0.039999999,217.0,108.0,One,4,2,Four,Two,2024,18,Night,02-04,2,Bad
11445,1543,46.0,31.09000015,65.69999695,1010.940002,0.0,217.0,109.0,One,4,2,Four,Two,2024,19,Night,02-04,2,Bad
11446,1544,51.0,30.04999924,74.18000031,1011.559998,0.119999997,308.0,110.0,One,4,2,Four,Two,2024,20,Night,02-04,2,Bad
11447,1545,47.0,29.51000023,80.04000092,1012.349976,0.180000007,216.0,111.0,One,4,2,Four,Two,2024,21,Night,02-04,2,Bad
11448,1546,48.0,29.20999908,81.16000366,1012.940002,0.109999999,309.0,112.0,One,4,2,Four,Two,2024,22,Night,02-04,2,Bad
11449,1547,51.0,28.94000053,82.61000061,1013.48999,0.449999988,308.0,113.0,One,4,2,Four,Two,2024,23,Night,02-04,2,Bad
11450,1548,55.0,28.53000069,84.94000244,1013.52002,0.039999999,140.0,114.0,Two,5,2,Five,Two,2024,0,Night,02-05,2,Bad
11451,1549,50.0,28.31999969,87.98000336,1013.320007,0.159999996,360.0,116.0,Two,5,2,Five,Two,2024,1,Night,02-05,2,Bad
11452,1550,52.0,28.01000023,87.23000336,1012.890015,0.07,215.0,116.0,Two,5,2,Five,Two,2024,2,Night,02-05,2,Bad
11453,1551,54.0,27.70999908,86.30999756,1012.359985,0.0,216.0,117.0,Two,5,2,Five,Two,2024,3,Night,02-05,2,Bad
11454,1552,60.0,27.54000092,87.37999725,1012.090027,0.0,217.0,119.0,Two,5,2,Five,Two,2024,4,Night,02-05,2,Bad
11455,1553,67.0,27.39999962,87.95999908,1012.119995,0.0,216.0,122.0,Two,5,2,Five,Two,2024,5,Night,02-05,2,Bad
11456,1554,70.0,26.98999977,90.91000366,1012.369995,0.0,214.0,125.0,Two,5,2,Five,Two,2024,6,Day,02-05,2,Bad
11457,1555,83.0,26.75,93.15000153,1013.0,0.0,217.0,129.0,Two,5,2,Five,Two,2024,7,Day,02-05,2,Bad
11458,1556,102.0,27.45999908,90.01000214,1013.72998,0.0,305.0,135.0,Two,5,2,Five,Two,2024,8,Day,02-05,2,Bad
11459,1557,113.0,29.20999908,73.08999634,1014.549988,0.050000001,217.0,142.0,Two,5,2,Five,Two,2024,9,Day,02-05,2,Bad
11460,1558,119.0,30.97999954,50.45000076,1015.109985,0.07,360.0,150.0,Two,5,2,Five,Two,2024,10,Day,02-05,2,Bad
11461,1559,127.0,33.04999924,41.29000092,1014.880005,0.150000006,308.0,160.0,Two,5,2,Five,Two,2024,11,Day,02-05,2,Bad
11462,1560,105.0,34.31000137,38.83000183,1014.02002,0.129999995,360.0,168.0,Two,5,2,Five,Two,2024,12,Day,02-05,2,Bad
11463,1561,89.0,35.18999863,34.49000168,1012.859985,0.219999999,305.0,174.0,Two,5,2,Five,Two,2024,13,Day,02-05,2,Bad
11464,1562,73.0,36.31000137,39.13999939,1011.700012,0.25,0.0,179.0,Two,5,2,Five,Two,2024,14,Day,02-05,2,Bad
11465,1563,60.0,36.04000092,46.25,1010.630005,0.330000013,360.0,182.0,Two,5,2,Five,Two,2024,15,Day,02-05,2,Bad
